NC_030372.1,NC_057503.1,93.333,120,7,1,26171,26289,126974,127093,5.51e-37,176
NC_030372.1,NC_057503.1,97.727,88,2,0,129863,129950,6760,6673,9.28e-30,152
NC_030372.1,NC_057503.1,96.629,89,2,1,101911,101998,43296,43384,4.32e-28,147
NC_030372.1,NC_057503.1,92.000,75,4,2,128662,128736,42267,42195,2.64e-15,104
NC_030372.1,NC_057503.1,84.694,98,8,5,105009,105105,4337,4246,2.05e-11,91.6
NC_030372.1,NC_057503.1,95.556,45,2,0,84232,84276,23242,23286,7.43e-06,73.1
NC_030372.1,NC_057503.1,95.238,42,2,0,30418,30459,9796,9755,3.46e-04,67.6
NC_030372.1,NC_057503.1,95.238,42,2,0,98807,98848,66234,66193,3.46e-04,67.6
NC_030372.1,MT554702.1,94.566,13177,499,95,87027,100125,62744,49707,0.0,20166
NC_030372.1,MT554702.1,93.432,8405,429,52,74551,82905,74832,66501,0.0,12349
NC_030372.1,MT554702.1,93.116,6755,268,82,89,6718,1,6683,0.0,9716
NC_030372.1,MT554702.1,91.524,7138,413,97,116486,123543,33912,26887,0.0,9653
NC_030372.1,MT554702.1,95.026,5368,169,26,44397,49747,95001,89715,0.0,8344
NC_030372.1,MT554702.1,91.653,6026,293,94,68549,74502,80696,74809,0.0,8148
NC_030372.1,MT554702.1,93.659,4479,158,51,26144,30557,113318,108901,0.0,6582
NC_030372.1,MT554702.1,89.566,5089,362,71,18670,23694,120783,115800,0.0,6300
NC_030372.1,MT554702.1,93.011,3849,171,46,100150,103937,49717,45906,0.0,5528
NC_030372.1,MT554702.1,92.547,3703,152,31,8018,11682,7917,11533,0.0,5195
NC_030372.1,MT554702.1,95.514,3143,85,16,34839,37960,105042,101935,0.0,4972
NC_030372.1,MT554702.1,92.970,3357,114,40,14915,18207,14627,17925,0.0,4780
NC_030372.1,MT554702.1,93.421,3116,114,26,40747,43800,98727,95641,0.0,4534
NC_030372.1,MT554702.1,93.710,2957,130,24,11886,14817,11733,14658,0.0,4379
NC_030372.1,MT554702.1,95.999,2674,84,9,131247,133912,87055,89713,0.0,4324
NC_030372.1,MT554702.1,96.051,2608,93,6,110083,112683,39782,37178,0.0,4237
NC_030372.1,MT554702.1,94.545,2640,94,31,32176,34803,107644,105043,0.0,4032
NC_030372.1,MT554702.1,93.306,2704,140,18,105267,107955,44833,42156,0.0,3952
NC_030372.1,MT554702.1,89.192,2674,171,54,126416,129015,82277,84906,0.0,3229
NC_030372.1,MT554702.1,94.276,2114,90,13,113550,115650,36686,34591,0.0,3205
NC_030372.1,MT554702.1,93.446,2136,94,25,107976,110078,42078,39956,0.0,3127
NC_030372.1,MT554702.1,87.744,2562,189,67,63623,66166,21114,23568,0.0,2876
NC_030372.1,MT554702.1,77.298,5189,948,149,53972,59079,127328,122289,0.0,2844
NC_030372.1,MT554702.1,95.080,1748,63,10,66799,68523,82432,80685,0.0,2730
NC_030372.1,MT554702.1,99.204,1382,4,3,38009,39385,101945,100566,0.0,2484
NC_030372.1,MT554702.1,89.104,2019,107,46,129018,131013,84940,86868,0.0,2405
NC_030372.1,MT554702.1,86.897,2030,164,49,83012,84978,66336,64346,0.0,2182
NC_030372.1,MT554702.1,92.515,1483,67,18,50585,52041,130683,129219,0.0,2084
NC_030372.1,MT554702.1,93.646,1322,61,9,60311,61627,18007,19310,0.0,1954
NC_030372.1,MT554702.1,95.112,1248,42,10,6750,7989,6681,7917,0.0,1949
NC_030372.1,MT554702.1,87.089,1611,113,40,62049,63622,19646,21198,0.0,1735
NC_030372.1,MT554702.1,86.870,1310,118,36,124020,125304,26854,25574,0.0,1417
NC_030372.1,MT554702.1,94.767,707,33,4,86180,86884,63529,62825,0.0,1098
NC_030372.1,MT554702.1,84.168,998,147,9,52799,53792,128468,127478,0.0,957
NC_030372.1,MT554702.1,90.895,659,55,4,25063,25716,114485,113827,0.0,880
NC_030372.1,MT554702.1,83.992,987,81,36,104195,105123,45913,44946,0.0,876
NC_030372.1,MT554702.1,89.689,611,60,3,125630,126238,25214,24605,0.0,776
NC_030372.1,MT554702.1,89.822,619,38,14,39415,40017,100496,99887,0.0,771
NC_030372.1,MT554702.1,83.145,795,82,28,24288,25059,115287,114522,0.0,678
NC_030372.1,MT554702.1,87.801,582,44,18,40173,40747,99422,98861,0.0,656
NC_030372.1,MT554702.1,82.514,732,57,27,31128,31827,108455,107763,1.29e-157,577
NC_030372.1,MT554702.1,89.563,412,31,2,61716,62127,19369,19768,3.70e-138,512
NC_030372.1,MT554702.1,84.586,532,38,17,112735,113249,37179,36675,6.23e-131,488
NC_030372.1,MT554702.1,88.981,363,23,6,30590,30939,108825,108467,2.96e-114,433
NC_030372.1,MT554702.1,91.186,295,14,9,129657,129950,48143,47860,1.81e-101,390
NC_030372.1,MT554702.1,90.397,302,15,11,101698,101998,85542,85830,8.40e-100,385
NC_030372.1,MT554702.1,83.824,408,41,16,18262,18646,121169,120764,1.09e-93,364
NC_030372.1,MT554702.1,97.516,161,4,0,59292,59452,60352,60512,5.28e-67,276
NC_030372.1,MT554702.1,86.161,224,25,3,43985,44205,95455,95235,2.49e-55,237
NC_030372.1,MT554702.1,94.017,117,5,2,26175,26290,40494,40609,5.51e-37,176
NC_030372.1,MT554702.1,93.966,116,4,2,109446,109558,113169,113284,7.12e-36,172
NC_030372.1,AP010967.1,94.566,13177,499,95,87027,100125,62741,49704,0.0,20166
NC_030372.1,AP010967.1,93.432,8405,429,52,74551,82905,74829,66498,0.0,12349
NC_030372.1,AP010967.1,93.116,6755,268,82,89,6718,1,6683,0.0,9716
NC_030372.1,AP010967.1,91.524,7138,411,97,116486,123543,33910,26887,0.0,9651
NC_030372.1,AP010967.1,94.973,5371,169,26,44397,49747,95023,89734,0.0,8329
NC_030372.1,AP010967.1,93.100,4594,166,64,26027,30557,113428,108923,0.0,6588
NC_030372.1,AP010967.1,89.566,5089,362,71,18670,23694,120838,115855,0.0,6300
NC_030372.1,AP010967.1,93.106,4279,161,60,68549,72780,80735,76544,0.0,6144
NC_030372.1,AP010967.1,93.035,3848,171,46,100150,103937,49714,45904,0.0,5531
NC_030372.1,AP010967.1,92.547,3703,152,31,8018,11682,7917,11533,0.0,5195
NC_030372.1,AP010967.1,95.514,3143,85,16,34839,37960,105062,101955,0.0,4972
NC_030372.1,AP010967.1,93.025,3355,114,40,14915,18207,14627,17923,0.0,4789
NC_030372.1,AP010967.1,93.419,3115,115,26,40747,43800,98747,95662,0.0,4534
NC_030372.1,AP010967.1,93.710,2957,130,24,11886,14817,11733,14658,0.0,4379
NC_030372.1,AP010967.1,95.999,2674,84,9,131247,133912,87074,89732,0.0,4324
NC_030372.1,AP010967.1,96.051,2608,93,6,110083,112683,39780,37176,0.0,4237
NC_030372.1,AP010967.1,94.545,2640,94,31,32176,34803,107664,105063,0.0,4032
NC_030372.1,AP010967.1,93.306,2704,140,18,105267,107955,44831,42154,0.0,3952
NC_030372.1,AP010967.1,89.259,2672,171,53,126416,129015,82316,84943,0.0,3238
NC_030372.1,AP010967.1,94.276,2114,90,13,113550,115650,36684,34589,0.0,3205
NC_030372.1,AP010967.1,93.446,2136,94,25,107976,110078,42076,39954,0.0,3127
NC_030372.1,AP010967.1,87.744,2562,189,67,63623,66166,21113,23567,0.0,2876
NC_030372.1,AP010967.1,77.298,5189,948,149,53972,59079,127485,122446,0.0,2844
NC_030372.1,AP010967.1,95.080,1748,63,10,66799,68523,82471,80724,0.0,2730
NC_030372.1,AP010967.1,99.204,1382,4,3,38009,39385,101965,100586,0.0,2484
NC_030372.1,AP010967.1,89.424,2014,92,49,129018,131013,84977,86887,0.0,2427
NC_030372.1,AP010967.1,86.897,2030,164,49,83012,84978,66333,64343,0.0,2182
NC_030372.1,AP010967.1,90.268,1644,113,22,72871,74502,76414,74806,0.0,2106
NC_030372.1,AP010967.1,92.583,1483,66,18,50585,52041,131038,129574,0.0,2089
NC_030372.1,AP010967.1,93.646,1322,61,9,60311,61627,18005,19308,0.0,1954
NC_030372.1,AP010967.1,95.112,1248,42,10,6750,7989,6681,7917,0.0,1949
NC_030372.1,AP010967.1,85.751,1944,127,51,61716,63622,19367,21197,0.0,1917
NC_030372.1,AP010967.1,86.947,1310,117,36,124020,125304,26854,25574,0.0,1423
NC_030372.1,AP010967.1,94.767,707,33,4,86180,86884,63526,62822,0.0,1098
NC_030372.1,AP010967.1,84.168,998,147,9,52799,53792,128625,127635,0.0,957
NC_030372.1,AP010967.1,90.895,659,55,4,25063,25716,114507,113849,0.0,880
NC_030372.1,AP010967.1,83.992,987,81,36,104195,105123,45911,44944,0.0,876
NC_030372.1,AP010967.1,89.689,611,60,3,125630,126238,25214,24605,0.0,776
NC_030372.1,AP010967.1,89.822,619,38,14,39415,40017,100516,99907,0.0,771
NC_030372.1,AP010967.1,83.145,795,82,28,24288,25059,115309,114544,0.0,678
NC_030372.1,AP010967.1,87.801,582,44,18,40173,40747,99442,98881,0.0,656
NC_030372.1,AP010967.1,82.538,733,57,28,31128,31827,108477,107783,3.59e-158,579
NC_030372.1,AP010967.1,84.586,532,38,17,112735,113249,37177,36673,6.23e-131,488
NC_030372.1,AP010967.1,88.981,363,23,6,30590,30939,108847,108489,2.96e-114,433
NC_030372.1,AP010967.1,91.186,295,14,9,129657,129950,48140,47857,1.81e-101,390
NC_030372.1,AP010967.1,90.397,302,15,11,101698,101998,85579,85867,8.40e-100,385
NC_030372.1,AP010967.1,83.824,408,41,16,18262,18646,121224,120819,1.09e-93,364
NC_030372.1,AP010967.1,97.516,161,4,0,59292,59452,60349,60509,5.28e-67,276
NC_030372.1,AP010967.1,86.161,224,25,3,43985,44205,95477,95257,2.49e-55,237
NC_030372.1,AP010967.1,94.017,117,5,2,26175,26290,40492,40607,5.51e-37,176
NC_030372.1,AP010967.1,93.966,116,4,2,109446,109558,113191,113306,7.12e-36,172
NC_030372.1,AP010967.1,84.722,144,10,7,131017,131159,86941,87073,3.36e-24,134
NC_030372.1,AP010967.1,100.000,47,0,0,62644,62690,20276,20230,2.65e-10,87.9
NC_030372.1,AP010967.1,86.667,75,7,1,128662,128736,84671,84600,4.44e-08,80.5
NC_030372.1,AP010967.1,97.561,41,1,0,86645,86685,63018,63058,2.67e-05,71.3
NC_030372.1,AP010967.1,95.238,42,2,0,30418,30459,51019,50978,3.46e-04,67.6
NC_030372.1,AP010966.1,94.566,13177,499,95,87027,100125,62760,49723,0.0,20166
NC_030372.1,AP010966.1,93.432,8405,429,52,74551,82905,74848,66517,0.0,12349
NC_030372.1,AP010966.1,93.116,6755,268,82,89,6718,1,6683,0.0,9716
NC_030372.1,AP010966.1,91.524,7138,411,97,116486,123543,33909,26886,0.0,9651
NC_030372.1,AP010966.1,94.991,5370,169,26,44397,49747,95066,89778,0.0,8335
NC_030372.1,AP010966.1,93.100,4594,166,64,26027,30557,113471,108966,0.0,6588
NC_030372.1,AP010966.1,88.908,5256,399,80,18670,23852,120947,115803,0.0,6307
NC_030372.1,AP010966.1,93.129,4279,162,59,68549,72780,80756,76563,0.0,6152
NC_030372.1,AP010966.1,93.035,3848,171,46,100150,103937,49733,45923,0.0,5531
NC_030372.1,AP010966.1,92.520,3703,153,31,8018,11682,7917,11533,0.0,5190
NC_030372.1,AP010966.1,95.514,3143,85,16,34839,37960,105105,101998,0.0,4972
NC_030372.1,AP010966.1,92.970,3357,114,40,14915,18207,14627,17925,0.0,4780
NC_030372.1,AP010966.1,93.419,3115,115,26,40747,43800,98790,95705,0.0,4534
NC_030372.1,AP010966.1,93.710,2957,130,24,11886,14817,11733,14658,0.0,4379
NC_030372.1,AP010966.1,95.999,2674,84,9,131247,133912,87118,89776,0.0,4324
NC_030372.1,AP010966.1,96.014,2609,93,6,110083,112683,39780,37175,0.0,4231
NC_030372.1,AP010966.1,94.470,2640,96,29,32176,34803,107707,105106,0.0,4021
NC_030372.1,AP010966.1,92.692,2723,139,20,105267,107955,44850,42154,0.0,3871
NC_030372.1,AP010966.1,89.226,2673,171,54,126416,129015,82337,84965,0.0,3232
NC_030372.1,AP010966.1,94.276,2114,90,13,113550,115650,36683,34588,0.0,3205
NC_030372.1,AP010966.1,93.446,2136,94,25,107976,110078,42076,39954,0.0,3127
NC_030372.1,AP010966.1,87.744,2562,189,67,63623,66166,21114,23568,0.0,2876
NC_030372.1,AP010966.1,77.298,5189,948,149,53972,59079,127608,122569,0.0,2844
NC_030372.1,AP010966.1,95.080,1748,63,10,66799,68523,82492,80745,0.0,2730
NC_030372.1,AP010966.1,99.204,1382,4,3,38009,39385,102008,100629,0.0,2484
NC_030372.1,AP010966.1,89.104,2019,111,42,129018,131013,84999,86931,0.0,2409
NC_030372.1,AP010966.1,86.897,2030,164,49,83012,84978,66352,64362,0.0,2182
NC_030372.1,AP010966.1,93.712,1463,68,12,50585,52041,131075,129631,0.0,2170
NC_030372.1,AP010966.1,90.268,1644,113,22,72871,74502,76433,74825,0.0,2106
NC_030372.1,AP010966.1,93.646,1322,61,9,60311,61627,18007,19310,0.0,1954
NC_030372.1,AP010966.1,95.112,1248,42,10,6750,7989,6681,7917,0.0,1949
NC_030372.1,AP010966.1,85.802,1944,125,52,61716,63622,19369,21198,0.0,1921
NC_030372.1,AP010966.1,86.947,1310,117,36,124020,125304,26853,25573,0.0,1423
NC_030372.1,AP010966.1,94.767,707,33,4,86180,86884,63545,62841,0.0,1098
NC_030372.1,AP010966.1,84.168,998,147,9,52799,53792,128748,127758,0.0,957
NC_030372.1,AP010966.1,90.895,659,55,4,25063,25716,114550,113892,0.0,880
NC_030372.1,AP010966.1,83.992,987,81,36,104195,105123,45930,44963,0.0,876
NC_030372.1,AP010966.1,89.689,611,60,3,125630,126238,25213,24604,0.0,776
NC_030372.1,AP010966.1,89.822,619,38,14,39415,40017,100559,99950,0.0,771
NC_030372.1,AP010966.1,83.145,795,82,28,24288,25059,115352,114587,0.0,678
NC_030372.1,AP010966.1,87.801,582,44,18,40173,40747,99485,98924,0.0,656
NC_030372.1,AP010966.1,82.538,733,57,28,31128,31827,108520,107826,3.59e-158,579
NC_030372.1,AP010966.1,84.586,532,38,17,112735,113249,37176,36672,6.23e-131,488
NC_030372.1,AP010966.1,88.981,363,23,6,30590,30939,108890,108532,2.96e-114,433
NC_030372.1,AP010966.1,91.186,295,14,9,129657,129950,48159,47876,1.81e-101,390
NC_030372.1,AP010966.1,90.397,302,15,11,101698,101998,85601,85889,8.40e-100,385
NC_030372.1,AP010966.1,83.824,408,41,16,18262,18646,121333,120928,1.09e-93,364
NC_030372.1,AP010966.1,97.516,161,4,0,59292,59452,60368,60528,5.28e-67,276
NC_030372.1,AP010966.1,86.161,224,25,3,43985,44205,95520,95300,2.49e-55,237
NC_030372.1,AP010966.1,94.017,117,5,2,26175,26290,40492,40607,5.51e-37,176
NC_030372.1,AP010966.1,93.966,116,4,2,109446,109558,113234,113349,7.12e-36,172
NC_030372.1,AP010966.1,84.722,144,10,7,131017,131159,86985,87117,3.36e-24,134
NC_030372.1,AP010966.1,100.000,47,0,0,62644,62690,20278,20232,2.65e-10,87.9
NC_030372.1,AP010966.1,86.667,75,7,1,128662,128736,84693,84622,4.44e-08,80.5
NC_030372.1,AP010966.1,97.561,41,1,0,86645,86685,63037,63077,2.67e-05,71.3
NC_030372.1,AP010966.1,95.238,42,2,0,30418,30459,51038,50997,3.46e-04,67.6
NC_030372.1,AP010966.1,100.000,36,0,0,33992,34027,105840,105875,3.46e-04,67.6
NC_030372.1,AP009377.1,94.566,13177,499,95,87027,100125,62720,49683,0.0,20166
NC_030372.1,AP009377.1,93.421,8406,429,53,74551,82905,74809,66477,0.0,12345
NC_030372.1,AP009377.1,93.116,6755,268,82,89,6718,1,6683,0.0,9716
NC_030372.1,AP009377.1,91.510,7138,414,97,116486,123543,33890,26865,0.0,9648
NC_030372.1,AP009377.1,95.008,5369,169,26,44397,49747,95026,89739,0.0,8338
NC_030372.1,AP009377.1,93.100,4594,166,64,26027,30557,113430,108925,0.0,6588
NC_030372.1,AP009377.1,89.566,5089,362,71,18670,23694,120873,115890,0.0,6300
NC_030372.1,AP009377.1,93.036,4279,164,60,68549,72780,80715,76524,0.0,6128
NC_030372.1,AP009377.1,93.011,3849,171,46,100150,103937,49693,45882,0.0,5528
NC_030372.1,AP009377.1,92.547,3703,152,31,8018,11682,7917,11533,0.0,5195
NC_030372.1,AP009377.1,95.482,3143,86,16,34839,37960,105067,101960,0.0,4966
NC_030372.1,AP009377.1,92.706,3359,121,44,14915,18207,14627,17927,0.0,4732
NC_030372.1,AP009377.1,93.325,3116,117,26,40747,43800,98752,95666,0.0,4518
NC_030372.1,AP009377.1,93.710,2957,130,24,11886,14817,11733,14658,0.0,4379
NC_030372.1,AP009377.1,95.999,2674,84,9,131247,133912,87079,89737,0.0,4324
NC_030372.1,AP009377.1,96.051,2608,93,6,110083,112683,39759,37155,0.0,4237
NC_030372.1,AP009377.1,94.470,2640,96,29,32176,34803,107669,105068,0.0,4021
NC_030372.1,AP009377.1,93.306,2704,140,18,105267,107955,44810,42133,0.0,3952
NC_030372.1,AP009377.1,89.151,2673,173,54,126416,129015,82296,84924,0.0,3221
NC_030372.1,AP009377.1,94.276,2114,90,13,113550,115650,36663,34568,0.0,3205
NC_030372.1,AP009377.1,93.446,2136,94,25,107976,110078,42055,39933,0.0,3127
NC_030372.1,AP009377.1,87.744,2562,189,67,63623,66166,21116,23570,0.0,2876
NC_030372.1,AP009377.1,77.298,5189,948,149,53972,59079,127528,122489,0.0,2844
NC_030372.1,AP009377.1,95.080,1748,63,10,66799,68523,82451,80704,0.0,2730
NC_030372.1,AP009377.1,99.204,1382,4,3,38009,39385,101970,100591,0.0,2484
NC_030372.1,AP009377.1,89.065,2021,110,44,129018,131013,84958,86892,0.0,2405
NC_030372.1,AP009377.1,86.897,2030,164,49,83012,84978,66312,64322,0.0,2182
NC_030372.1,AP009377.1,90.268,1644,113,22,72871,74502,76394,74786,0.0,2106
NC_030372.1,AP009377.1,92.515,1483,67,18,50585,52041,131081,129617,0.0,2084
NC_030372.1,AP009377.1,93.646,1322,61,9,60311,61627,18009,19312,0.0,1954
NC_030372.1,AP009377.1,95.112,1248,42,10,6750,7989,6681,7917,0.0,1949
NC_030372.1,AP009377.1,85.802,1944,125,52,61716,63622,19371,21200,0.0,1921
NC_030372.1,AP009377.1,87.067,1299,114,36,124020,125293,26832,25563,0.0,1419
NC_030372.1,AP009377.1,94.767,707,33,4,86180,86884,63505,62801,0.0,1098
NC_030372.1,AP009377.1,84.168,998,147,9,52799,53792,128668,127678,0.0,957
NC_030372.1,AP009377.1,90.895,659,55,4,25063,25716,114509,113851,0.0,880
NC_030372.1,AP009377.1,83.891,987,81,37,104195,105123,45889,44923,0.0,870
NC_030372.1,AP009377.1,89.689,611,60,3,125630,126238,25216,24607,0.0,776
NC_030372.1,AP009377.1,89.822,619,38,14,39415,40017,100521,99912,0.0,771
NC_030372.1,AP009377.1,83.145,795,82,28,24288,25059,115311,114546,0.0,678
NC_030372.1,AP009377.1,87.801,582,44,18,40173,40747,99447,98886,0.0,656
NC_030372.1,AP009377.1,82.514,732,56,28,31128,31827,108479,107788,1.29e-157,577
NC_030372.1,AP009377.1,84.398,532,39,17,112735,113249,37156,36652,2.90e-129,483
NC_030372.1,AP009377.1,88.981,363,23,6,30590,30939,108849,108491,2.96e-114,433
NC_030372.1,AP009377.1,91.186,295,14,9,129657,129950,48119,47836,1.81e-101,390
NC_030372.1,AP009377.1,90.397,302,15,11,101698,101998,85560,85848,8.40e-100,385
NC_030372.1,AP009377.1,83.824,408,41,16,18262,18646,121259,120854,1.09e-93,364
NC_030372.1,AP009377.1,97.516,161,4,0,59292,59452,60328,60488,5.28e-67,276
NC_030372.1,AP009377.1,86.161,224,25,3,43985,44205,95480,95260,2.49e-55,237
NC_030372.1,AP009377.1,94.017,117,5,2,26175,26290,40471,40586,5.51e-37,176
NC_030372.1,AP009377.1,93.966,116,4,2,109446,109558,113193,113308,7.12e-36,172
NC_030372.1,AP009377.1,84.722,144,10,7,131017,131159,86946,87078,3.36e-24,134
NC_030372.1,AP009377.1,100.000,47,0,0,62644,62690,20280,20234,2.65e-10,87.9
NC_030372.1,AP009377.1,86.667,75,7,1,128662,128736,84652,84581,4.44e-08,80.5
NC_030372.1,AP009377.1,97.561,41,1,0,86645,86685,62997,63037,2.67e-05,71.3
NC_030372.1,AP009377.1,95.238,42,2,0,30418,30459,50998,50957,3.46e-04,67.6
NC_030372.1,AP009377.1,100.000,36,0,0,33992,34027,105802,105837,3.46e-04,67.6
NC_030372.1,MK890147.1,93.051,13787,567,167,88226,101858,34212,47761,0.0,19791
NC_030372.1,MK890147.1,94.532,5084,191,32,44624,49690,56843,51830,0.0,7768
NC_030372.1,MK890147.1,91.369,5677,302,78,33,5662,101025,95490,0.0,7596
NC_030372.1,MK890147.1,92.316,4438,250,38,78441,82822,25605,30007,0.0,6222
NC_030372.1,MK890147.1,92.610,3735,167,52,5658,9363,95464,91810,0.0,5267
NC_030372.1,MK890147.1,89.697,3931,272,45,74551,78440,21732,25570,0.0,4892
NC_030372.1,MK890147.1,91.810,3553,184,35,70957,74497,18293,21750,0.0,4850
NC_030372.1,MK890147.1,89.624,3701,306,47,18241,21906,83271,79614,0.0,4636
NC_030372.1,MK890147.1,92.964,3212,141,33,130751,133912,48632,51808,0.0,4601
NC_030372.1,MK890147.1,93.882,3073,122,26,116757,119792,113151,116194,0.0,4573
NC_030372.1,MK890147.1,93.582,3054,144,22,40780,43800,60638,57604,0.0,4506
NC_030372.1,MK890147.1,94.307,2828,127,24,110104,112925,3615,816,0.0,4300
NC_030372.1,MK890147.1,92.168,2911,146,38,11885,14777,89428,86582,0.0,4037
NC_030372.1,MK890147.1,91.983,2819,145,38,15313,18098,86096,83326,0.0,3879
NC_030372.1,MK890147.1,93.279,2678,101,33,34246,36885,67248,64612,0.0,3875
NC_030372.1,MK890147.1,92.336,2727,162,28,105267,107951,8463,5742,0.0,3834
NC_030372.1,MK890147.1,94.724,2407,90,22,66817,69207,14179,16564,0.0,3707
NC_030372.1,MK890147.1,85.972,3329,237,103,60352,63622,106614,103458,0.0,3349
NC_030372.1,MK890147.1,93.665,2194,105,19,113443,115618,110700,112877,0.0,3251
NC_030372.1,MK890147.1,97.460,1811,39,3,32181,33990,69231,67427,0.0,3083
NC_030372.1,MK890147.1,93.783,2059,95,12,119839,121868,116382,118436,0.0,3062
NC_030372.1,MK890147.1,95.598,1681,56,7,101911,103591,11165,9503,0.0,2678
NC_030372.1,MK890147.1,90.698,2064,104,38,28918,30943,72353,70340,0.0,2667
NC_030372.1,MK890147.1,86.826,2429,164,72,126421,128776,14309,11964,0.0,2569
NC_030372.1,MK890147.1,88.188,2235,144,39,9479,11651,91785,89609,0.0,2555
NC_030372.1,MK890147.1,91.339,1882,93,32,26169,27992,75050,73181,0.0,2508
NC_030372.1,MK890147.1,98.330,1377,16,6,38009,39385,63445,62076,0.0,2409
NC_030372.1,MK890147.1,94.448,1585,44,16,107985,109563,5647,4101,0.0,2399
NC_030372.1,MK890147.1,87.873,1707,92,64,69233,70899,16556,18187,0.0,1899
NC_030372.1,MK890147.1,84.797,1993,148,62,86186,88167,32363,34211,0.0,1858
NC_030372.1,MK890147.1,94.328,1146,44,11,65178,66322,102832,101707,0.0,1736
NC_030372.1,MK890147.1,97.525,1010,19,5,36939,37945,64479,63473,0.0,1722
NC_030372.1,MK890147.1,91.590,1094,70,4,50587,51680,109256,110327,0.0,1491
NC_030372.1,MK890147.1,94.988,838,30,1,28034,28871,73182,72357,0.0,1304
NC_030372.1,MK890147.1,88.421,855,72,17,124117,124959,119962,120801,0.0,1005
NC_030372.1,MK890147.1,84.084,999,131,22,52809,53792,129310,128325,0.0,939
NC_030372.1,MK890147.1,91.772,632,31,8,129180,129810,11782,11171,0.0,859
NC_030372.1,MK890147.1,89.803,608,53,3,25063,25664,76151,75547,0.0,771
NC_030372.1,MK890147.1,79.214,1222,149,41,22366,23509,79001,77807,0.0,752
NC_030372.1,MK890147.1,87.765,613,46,18,39415,40017,62006,61413,0.0,689
NC_030372.1,MK890147.1,89.024,574,13,17,129863,130427,47767,48299,0.0,665
NC_030372.1,MK890147.1,88.825,519,33,13,63799,64314,103398,102902,9.85e-169,614
NC_030372.1,MK890147.1,78.046,993,183,22,57229,58205,124920,123947,1.28e-162,593
NC_030372.1,MK890147.1,84.838,587,74,7,122419,123002,118591,119165,1.29e-157,577
NC_030372.1,MK890147.1,86.330,534,49,13,83316,83826,30505,31037,1.30e-152,560
NC_030372.1,MK890147.1,81.700,694,88,16,24314,24998,76912,76249,4.71e-147,542
NC_030372.1,MK890147.1,91.117,394,14,2,14922,15294,86588,86195,1.03e-138,514
NC_030372.1,MK890147.1,82.384,562,92,5,125674,126233,108405,108961,2.90e-129,483
NC_030372.1,MK890147.1,77.667,806,148,19,55975,56761,126237,125445,3.77e-123,462
NC_030372.1,MK890147.1,87.805,369,42,2,123166,123534,119452,119817,3.83e-113,429
NC_030372.1,MK890147.1,87.464,351,38,2,22001,22351,79432,79088,3.00e-104,399
NC_030372.1,MK890147.1,91.144,271,15,7,109744,110011,4089,3825,5.09e-92,359
NC_030372.1,MK890147.1,88.119,303,26,7,103591,103892,9466,9173,8.52e-90,351
NC_030372.1,MK890147.1,82.584,356,46,12,51686,52029,789,438,3.13e-74,300
NC_030372.1,MK890147.1,85.161,310,19,7,31259,31562,70200,69912,5.24e-72,292
NC_030372.1,MK890147.1,95.455,176,3,2,59295,59465,35427,35252,5.28e-67,276
NC_030372.1,MK890147.1,98.667,150,2,0,130470,130619,48308,48457,3.18e-64,267
NC_030372.1,MK890147.1,86.099,223,30,1,84353,84575,31180,31401,6.92e-56,239
NC_030372.1,MK890147.1,81.994,311,27,14,85522,85821,31759,32051,2.49e-55,237
NC_030372.1,MK890147.1,86.301,219,15,5,83042,83259,30289,30493,1.94e-51,224
NC_030372.1,MK890147.1,90.909,154,9,2,101705,101858,11319,11171,9.08e-45,202
NC_030372.1,MK890147.1,90.909,154,9,2,129657,129810,47613,47761,9.08e-45,202
NC_030372.1,MK890147.1,82.845,239,27,3,40509,40747,61037,60813,9.08e-45,202
NC_030372.1,MK890147.1,89.933,149,5,5,40297,40435,61218,61070,3.29e-39,183
NC_030372.1,MK890147.1,94.690,113,6,0,109446,109558,74929,75041,5.51e-37,176
NC_030372.1,MK890147.1,95.370,108,5,0,26180,26287,4108,4215,7.12e-36,172
NC_030372.1,MK890147.1,81.818,220,21,6,113132,113350,110460,110661,3.31e-34,167
NC_030372.1,MK890147.1,96.970,99,2,1,63623,63721,103542,103445,1.19e-33,165
NC_030372.1,KX832623.1,93.044,13787,566,168,88226,101858,20396,6849,0.0,19784
NC_030372.1,KX832623.1,94.550,5083,191,32,44624,49690,52515,47503,0.0,7773
NC_030372.1,KX832623.1,92.379,4435,250,37,78441,82822,29005,24606,0.0,6237
NC_030372.1,KX832623.1,92.584,3735,168,53,5658,9363,91023,87369,0.0,5262
NC_030372.1,KX832623.1,89.723,3931,271,45,74551,78440,32878,29040,0.0,4898
NC_030372.1,KX832623.1,91.753,3553,187,35,70957,74497,36318,32860,0.0,4841
NC_030372.1,KX832623.1,89.624,3701,306,47,18241,21906,78851,75194,0.0,4636
NC_030372.1,KX832623.1,93.915,3073,122,25,116757,119792,108143,111187,0.0,4578
NC_030372.1,KX832623.1,93.549,3054,145,22,40780,43800,56309,53275,0.0,4501
NC_030372.1,KX832623.1,94.464,2872,119,17,131048,133912,44643,47481,0.0,4386
NC_030372.1,KX832623.1,94.272,2828,128,24,110104,112925,128093,125294,0.0,4294
NC_030372.1,KX832623.1,92.133,2911,147,38,11885,14777,85009,82163,0.0,4032
